Mapped Object,MMU Mapped Address (hex),,,
SPU2->CORE_1->VOICE_10->PITCH,,0x1F9004A4,,
SPU2->CORE_1->VOICE_10->ADSR1,,0x1F9004A6,,
SPU2->CORE_1->VOICE_10->ADSR2,,0x1F9004A8,,
SPU2->CORE_1->VOICE_10->ENVX,,0x1F9004AA,,
SPU2->CORE_1->VOICE_10->VOLXL,,0x1F9004AC,,
SPU2->CORE_1->VOICE_10->VOLXR,,0x1F9004AE,,
SPU2->CORE_1->VOICE_11->VOLL,,0x1F9004B0,,
SPU2->CORE_1->VOICE_11->VOLR,,0x1F9004B2,,
SPU2->CORE_1->VOICE_11->PITCH,,0x1F9004B4,,
SPU2->CORE_1->VOICE_11->ADSR1,,0x1F9004B6,,
SPU2->CORE_1->VOICE_11->ADSR2,,0x1F9004B8,,
SPU2->CORE_1->VOICE_11->ENVX,,0x1F9004BA,,
SPU2->CORE_1->VOICE_11->VOLXL,,0x1F9004BC,,
SPU2->CORE_1->VOICE_11->VOLXR,,0x1F9004BE,,
SPU2->CORE_1->VOICE_12->VOLL,,0x1F9004C0,,
SPU2->CORE_1->VOICE_12->VOLR,,0x1F9004C2,,
SPU2->CORE_1->VOICE_12->PITCH,,0x1F9004C4,,
SPU2->CORE_1->VOICE_12->ADSR1,,0x1F9004C6,,
SPU2->CORE_1->VOICE_12->ADSR2,,0x1F9004C8,,
SPU2->CORE_1->VOICE_12->ENVX,,0x1F9004CA,,
SPU2->CORE_1->VOICE_12->VOLXL,,0x1F9004CC,,
SPU2->CORE_1->VOICE_12->VOLXR,,0x1F9004CE,,
SPU2->CORE_1->VOICE_13->VOLL,,0x1F9004D0,,
SPU2->CORE_1->VOICE_13->VOLR,,0x1F9004D2,,
SPU2->CORE_1->VOICE_13->PITCH,,0x1F9004D4,,
SPU2->CORE_1->VOICE_13->ADSR1,,0x1F9004D6,,
SPU2->CORE_1->VOICE_13->ADSR2,,0x1F9004D8,,
SPU2->CORE_1->VOICE_13->ENVX,,0x1F9004DA,,
SPU2->CORE_1->VOICE_13->VOLXL,,0x1F9004DC,,
SPU2->CORE_1->VOICE_13->VOLXR,,0x1F9004DE,,
SPU2->CORE_1->VOICE_14->VOLL,,0x1F9004E0,,
SPU2->CORE_1->VOICE_14->VOLR,,0x1F9004E2,,
SPU2->CORE_1->VOICE_14->PITCH,,0x1F9004E4,,
SPU2->CORE_1->VOICE_14->ADSR1,,0x1F9004E6,,
SPU2->CORE_1->VOICE_14->ADSR2,,0x1F9004E8,,
SPU2->CORE_1->VOICE_14->ENVX,,0x1F9004EA,,
SPU2->CORE_1->VOICE_14->VOLXL,,0x1F9004EC,,
SPU2->CORE_1->VOICE_14->VOLXR,,0x1F9004EE,,
SPU2->CORE_1->VOICE_15->VOLL,,0x1F9004F0,,
SPU2->CORE_1->VOICE_15->VOLR,,0x1F9004F2,,
SPU2->CORE_1->VOICE_15->PITCH,,0x1F9004F4,,
SPU2->CORE_1->VOICE_15->ADSR1,,0x1F9004F6,,
SPU2->CORE_1->VOICE_15->ADSR2,,0x1F9004F8,,
SPU2->CORE_1->VOICE_15->ENVX,,0x1F9004FA,,
SPU2->CORE_1->VOICE_15->VOLXL,,0x1F9004FC,,
SPU2->CORE_1->VOICE_15->VOLXR,,0x1F9004FE,,
SPU2->CORE_1->VOICE_16->VOLL,,0x1F900500,,
SPU2->CORE_1->VOICE_16->VOLR,,0x1F900502,,
SPU2->CORE_1->VOICE_16->PITCH,,0x1F900504,,
SPU2->CORE_1->VOICE_16->ADSR1,,0x1F900506,,
SPU2->CORE_1->VOICE_16->ADSR2,,0x1F900508,,
SPU2->CORE_1->VOICE_16->ENVX,,0x1F90050A,,
SPU2->CORE_1->VOICE_16->VOLXL,,0x1F90050C,,
SPU2->CORE_1->VOICE_16->VOLXR,,0x1F90050E,,
SPU2->CORE_1->VOICE_17->VOLL,,0x1F900510,,
SPU2->CORE_1->VOICE_17->VOLR,,0x1F900512,,
SPU2->CORE_1->VOICE_17->PITCH,,0x1F900514,,
SPU2->CORE_1->VOICE_17->ADSR1,,0x1F900516,,
SPU2->CORE_1->VOICE_17->ADSR2,,0x1F900518,,
SPU2->CORE_1->VOICE_17->ENVX,,0x1F90051A,,
SPU2->CORE_1->VOICE_17->VOLXL,,0x1F90051C,,
SPU2->CORE_1->VOICE_17->VOLXR,,0x1F90051E,,
SPU2->CORE_1->VOICE_18->VOLL,,0x1F900520,,
SPU2->CORE_1->VOICE_18->VOLR,,0x1F900522,,
SPU2->CORE_1->VOICE_18->PITCH,,0x1F900524,,
SPU2->CORE_1->VOICE_18->ADSR1,,0x1F900526,,
SPU2->CORE_1->VOICE_18->ADSR2,,0x1F900528,,
SPU2->CORE_1->VOICE_18->ENVX,,0x1F90052A,,
SPU2->CORE_1->VOICE_18->VOLXL,,0x1F90052C,,
SPU2->CORE_1->VOICE_18->VOLXR,,0x1F90052E,,
SPU2->CORE_1->VOICE_19->VOLL,,0x1F900530,,
SPU2->CORE_1->VOICE_19->VOLR,,0x1F900532,,
SPU2->CORE_1->VOICE_19->PITCH,,0x1F900534,,
SPU2->CORE_1->VOICE_19->ADSR1,,0x1F900536,,
SPU2->CORE_1->VOICE_19->ADSR2,,0x1F900538,,
SPU2->CORE_1->VOICE_19->ENVX,,0x1F90053A,,
SPU2->CORE_1->VOICE_19->VOLXL,,0x1F90053C,,
SPU2->CORE_1->VOICE_19->VOLXR,,0x1F90053E,,
SPU2->CORE_1->VOICE_20->VOLL,,0x1F900540,,
SPU2->CORE_1->VOICE_20->VOLR,,0x1F900542,,
SPU2->CORE_1->VOICE_20->PITCH,,0x1F900544,,
SPU2->CORE_1->VOICE_20->ADSR1,,0x1F900546,,
SPU2->CORE_1->VOICE_20->ADSR2,,0x1F900548,,
SPU2->CORE_1->VOICE_20->ENVX,,0x1F90054A,,
SPU2->CORE_1->VOICE_20->VOLXL,,0x1F90054C,,
SPU2->CORE_1->VOICE_20->VOLXR,,0x1F90054E,,
SPU2->CORE_1->VOICE_21->VOLL,,0x1F900550,,
SPU2->CORE_1->VOICE_21->VOLR,,0x1F900552,,
SPU2->CORE_1->VOICE_21->PITCH,,0x1F900554,,
SPU2->CORE_1->VOICE_21->ADSR1,,0x1F900556,,
SPU2->CORE_1->VOICE_21->ADSR2,,0x1F900558,,
SPU2->CORE_1->VOICE_21->ENVX,,0x1F90055A,,
SPU2->CORE_1->VOICE_21->VOLXL,,0x1F90055C,,
SPU2->CORE_1->VOICE_21->VOLXR,,0x1F90055E,,
SPU2->CORE_1->VOICE_22->VOLL,,0x1F900560,,
SPU2->CORE_1->VOICE_22->VOLR,,0x1F900562,,
SPU2->CORE_1->VOICE_22->PITCH,,0x1F900564,,
SPU2->CORE_1->VOICE_22->ADSR1,,0x1F900566,,
SPU2->CORE_1->VOICE_22->ADSR2,,0x1F900568,,
SPU2->CORE_1->VOICE_22->ENVX,,0x1F90056A,,
SPU2->CORE_1->VOICE_22->VOLXL,,0x1F90056C,,
SPU2->CORE_1->VOICE_22->VOLXR,,0x1F90056E,,
SPU2->CORE_1->VOICE_23->VOLL,,0x1F900570,,
SPU2->CORE_1->VOICE_23->VOLR,,0x1F900572,,
SPU2->CORE_1->VOICE_23->PITCH,,0x1F900574,,
SPU2->CORE_1->VOICE_23->ADSR1,,0x1F900576,,
SPU2->CORE_1->VOICE_23->ADSR2,,0x1F900578,,
SPU2->CORE_1->VOICE_23->ENVX,,0x1F90057A,,
SPU2->CORE_1->VOICE_23->VOLXL,,0x1F90057C,,
SPU2->CORE_1->VOICE_23->VOLXR,,0x1F90057E,,
SPU2->CORE_1->PMON0,,0x1F900580,,
SPU2->CORE_1->PMON1,,0x1F900582,,
SPU2->CORE_1->NON0,,0x1F900584,,
SPU2->CORE_1->NON1,,0x1F900586,,
SPU2->CORE_1->VMIXL0,,0x1F900588,,
SPU2->CORE_1->VMIXL1,,0x1F90058A,,
SPU2->CORE_1->VMIXEL0,,0x1F90058C,,
SPU2->CORE_1->VMIXEL1,,0x1F90058E,,
SPU2->CORE_1->VMIXR0,,0x1F900590,,
SPU2->CORE_1->VMIXR1,,0x1F900592,,
SPU2->CORE_1->VMIXER0,,0x1F900594,,
SPU2->CORE_1->VMIXER1,,0x1F900596,,
SPU2->CORE_1->MMIX,,0x1F900598,,
SPU2->CORE_1->ATTR,,0x1F90059A,,
SPU2->CORE_1->IRQAH,,0x1F90059C,,
SPU2->CORE_1->IRQAL,,0x1F90059E,,
SPU2->CORE_1->KON0,,0x1F9005A0,,
SPU2->CORE_1->KON1,,0x1F9005A2,,
SPU2->CORE_1->KOF0,,0x1F9005A4,,
SPU2->CORE_1->KOF1,,0x1F9005A6,,
SPU2->CORE_1->TSAH,,0x1F9005A8,,
SPU2->CORE_1->TSAL,,0x1F9005AA,,
SPU2->CORE_1->DATA0,,0x1F9005AC,,
SPU2->CORE_1->DATA1,,0x1F9005AE,,
SPU2->CORE_1->ADMAS,,0x1F9005B0,,
SPU2->CORE_1->VOICE_0->SSAH,,0x1F9005C0,,
SPU2->CORE_1->VOICE_0->SSAL,,0x1F9005C2,,
SPU2->CORE_1->VOICE_0->LSAXH,,0x1F9005C4,,
SPU2->CORE_1->VOICE_0->LSAXL,,0x1F9005C6,,
SPU2->CORE_1->VOICE_0->NAXH,,0x1F9005C8,,
SPU2->CORE_1->VOICE_0->NAXL,,0x1F9005CA,,
SPU2->CORE_1->VOICE_1->SSAH,,0x1F9005CC,,
SPU2->CORE_1->VOICE_1->SSAL,,0x1F9005CE,,
SPU2->CORE_1->VOICE_1->LSAXH,,0x1F9005D0,,
SPU2->CORE_1->VOICE_1->LSAXL,,0x1F9005D2,,
SPU2->CORE_1->VOICE_1->NAXH,,0x1F9005D4,,
SPU2->CORE_1->VOICE_1->NAXL,,0x1F9005D6,,
SPU2->CORE_1->VOICE_2->SSAH,,0x1F9005D8,,
SPU2->CORE_1->VOICE_2->SSAL,,0x1F9005DA,,
SPU2->CORE_1->VOICE_2->LSAXH,,0x1F9005DC,,
SPU2->CORE_1->VOICE_2->LSAXL,,0x1F9005DE,,
SPU2->CORE_1->VOICE_2->NAXH,,0x1F9005E0,,
SPU2->CORE_1->VOICE_2->NAXL,,0x1F9005E2,,
SPU2->CORE_1->VOICE_3->SSAH,,0x1F9005E4,,
SPU2->CORE_1->VOICE_3->SSAL,,0x1F9005E6,,
SPU2->CORE_1->VOICE_3->LSAXH,,0x1F9005E8,,
SPU2->CORE_1->VOICE_3->LSAXL,,0x1F9005EA,,
SPU2->CORE_1->VOICE_3->NAXH,,0x1F9005EC,,
SPU2->CORE_1->VOICE_3->NAXL,,0x1F9005EE,,
SPU2->CORE_1->VOICE_4->SSAH,,0x1F9005F0,,
SPU2->CORE_1->VOICE_4->SSAL,,0x1F9005F2,,
SPU2->CORE_1->VOICE_4->LSAXH,,0x1F9005F4,,
SPU2->CORE_1->VOICE_4->LSAXL,,0x1F9005F6,,
SPU2->CORE_1->VOICE_4->NAXH,,0x1F9005F8,,
SPU2->CORE_1->VOICE_4->NAXL,,0x1F9005FA,,
SPU2->CORE_1->VOICE_5->SSAH,,0x1F9005FC,,
SPU2->CORE_1->VOICE_5->SSAL,,0x1F9005FE,,
SPU2->CORE_1->VOICE_5->LSAXH,,0x1F900600,,
SPU2->CORE_1->VOICE_5->LSAXL,,0x1F900602,,
SPU2->CORE_1->VOICE_5->NAXH,,0x1F900604,,
SPU2->CORE_1->VOICE_5->NAXL,,0x1F900606,,
SPU2->CORE_1->VOICE_6->SSAH,,0x1F900608,,
SPU2->CORE_1->VOICE_6->SSAL,,0x1F90060A,,
SPU2->CORE_1->VOICE_6->LSAXH,,0x1F90060C,,
SPU2->CORE_1->VOICE_6->LSAXL,,0x1F90060E,,
SPU2->CORE_1->VOICE_6->NAXH,,0x1F900610,,
SPU2->CORE_1->VOICE_6->NAXL,,0x1F900612,,
SPU2->CORE_1->VOICE_7->SSAH,,0x1F900614,,
SPU2->CORE_1->VOICE_7->SSAL,,0x1F900616,,
SPU2->CORE_1->VOICE_7->LSAXH,,0x1F900618,,
SPU2->CORE_1->VOICE_7->LSAXL,,0x1F90061A,,
SPU2->CORE_1->VOICE_7->NAXH,,0x1F90061C,,
SPU2->CORE_1->VOICE_7->NAXL,,0x1F90061E,,
SPU2->CORE_1->VOICE_8->SSAH,,0x1F900620,,
SPU2->CORE_1->VOICE_8->SSAL,,0x1F900622,,
SPU2->CORE_1->VOICE_8->LSAXH,,0x1F900624,,
SPU2->CORE_1->VOICE_8->LSAXL,,0x1F900626,,
SPU2->CORE_1->VOICE_8->NAXH,,0x1F900628,,
SPU2->CORE_1->VOICE_8->NAXL,,0x1F90062A,,
SPU2->CORE_1->VOICE_9->SSAH,,0x1F90062C,,
SPU2->CORE_1->VOICE_9->SSAL,,0x1F90062E,,
SPU2->CORE_1->VOICE_9->LSAXH,,0x1F900630,,
SPU2->CORE_1->VOICE_9->LSAXL,,0x1F900632,,
SPU2->CORE_1->VOICE_9->NAXH,,0x1F900634,,
SPU2->CORE_1->VOICE_9->NAXL,,0x1F900636,,
SPU2->CORE_1->VOICE_10->SSAH,,0x1F900638,,
SPU2->CORE_1->VOICE_10->SSAL,,0x1F90063A,,
SPU2->CORE_1->VOICE_10->LSAXH,,0x1F90063C,,
SPU2->CORE_1->VOICE_10->LSAXL,,0x1F90063E,,
SPU2->CORE_1->VOICE_10->NAXH,,0x1F900640,,
SPU2->CORE_1->VOICE_10->NAXL,,0x1F900642,,
SPU2->CORE_1->VOICE_11->SSAH,,0x1F900644,,
SPU2->CORE_1->VOICE_11->SSAL,,0x1F900646,,
SPU2->CORE_1->VOICE_11->LSAXH,,0x1F900648,,
SPU2->CORE_1->VOICE_11->LSAXL,,0x1F90064A,,
SPU2->CORE_1->VOICE_11->NAXH,,0x1F90064C,,
SPU2->CORE_1->VOICE_11->NAXL,,0x1F90064E,,
SPU2->CORE_1->VOICE_12->SSAH,,0x1F900650,,
SPU2->CORE_1->VOICE_12->SSAL,,0x1F900652,,
SPU2->CORE_1->VOICE_12->LSAXH,,0x1F900654,,
SPU2->CORE_1->VOICE_12->LSAXL,,0x1F900656,,
SPU2->CORE_1->VOICE_12->NAXH,,0x1F900658,,
SPU2->CORE_1->VOICE_12->NAXL,,0x1F90065A,,
SPU2->CORE_1->VOICE_13->SSAH,,0x1F90065C,,
SPU2->CORE_1->VOICE_13->SSAL,,0x1F90065E,,
SPU2->CORE_1->VOICE_13->LSAXH,,0x1F900660,,
SPU2->CORE_1->VOICE_13->LSAXL,,0x1F900662,,
SPU2->CORE_1->VOICE_13->NAXH,,0x1F900664,,
SPU2->CORE_1->VOICE_13->NAXL,,0x1F900666,,
SPU2->CORE_1->VOICE_14->SSAH,,0x1F900668,,
SPU2->CORE_1->VOICE_14->SSAL,,0x1F90066A,,
SPU2->CORE_1->VOICE_14->LSAXH,,0x1F90066C,,
SPU2->CORE_1->VOICE_14->LSAXL,,0x1F90066E,,
SPU2->CORE_1->VOICE_14->NAXH,,0x1F900670,,
SPU2->CORE_1->VOICE_14->NAXL,,0x1F900672,,
SPU2->CORE_1->VOICE_15->SSAH,,0x1F900674,,
SPU2->CORE_1->VOICE_15->SSAL,,0x1F900676,,
SPU2->CORE_1->VOICE_15->LSAXH,,0x1F900678,,
SPU2->CORE_1->VOICE_15->LSAXL,,0x1F90067A,,
SPU2->CORE_1->VOICE_15->NAXH,,0x1F90067C,,
SPU2->CORE_1->VOICE_15->NAXL,,0x1F90067E,,
SPU2->CORE_1->VOICE_16->SSAH,,0x1F900680,,
SPU2->CORE_1->VOICE_16->SSAL,,0x1F900682,,
SPU2->CORE_1->VOICE_16->LSAXH,,0x1F900684,,
SPU2->CORE_1->VOICE_16->LSAXL,,0x1F900686,,
SPU2->CORE_1->VOICE_16->NAXH,,0x1F900688,,
SPU2->CORE_1->VOICE_16->NAXL,,0x1F90068A,,
SPU2->CORE_1->VOICE_17->SSAH,,0x1F90068C,,
SPU2->CORE_1->VOICE_17->SSAL,,0x1F90068E,,
SPU2->CORE_1->VOICE_17->LSAXH,,0x1F900690,,
SPU2->CORE_1->VOICE_17->LSAXL,,0x1F900692,,
SPU2->CORE_1->VOICE_17->NAXH,,0x1F900694,,
SPU2->CORE_1->VOICE_17->NAXL,,0x1F900696,,
SPU2->CORE_1->VOICE_18->SSAH,,0x1F900698,,
SPU2->CORE_1->VOICE_18->SSAL,,0x1F90069A,,
SPU2->CORE_1->VOICE_18->LSAXH,,0x1F90069C,,
SPU2->CORE_1->VOICE_18->LSAXL,,0x1F90069E,,
SPU2->CORE_1->VOICE_18->NAXH,,0x1F9006A0,,
SPU2->CORE_1->VOICE_18->NAXL,,0x1F9006A2,,
SPU2->CORE_1->VOICE_19->SSAH,,0x1F9006A4,,
SPU2->CORE_1->VOICE_19->SSAL,,0x1F9006A6,,
SPU2->CORE_1->VOICE_19->LSAXH,,0x1F9006A8,,
SPU2->CORE_1->VOICE_19->LSAXL,,0x1F9006AA,,
SPU2->CORE_1->VOICE_19->NAXH,,0x1F9006AC,,
SPU2->CORE_1->VOICE_19->NAXL,,0x1F9006AE,,
SPU2->CORE_1->VOICE_20->SSAH,,0x1F9006B0,,
SPU2->CORE_1->VOICE_20->SSAL,,0x1F9006B2,,
SPU2->CORE_1->VOICE_20->LSAXH,,0x1F9006B4,,
SPU2->CORE_1->VOICE_20->LSAXL,,0x1F9006B6,,
SPU2->CORE_1->VOICE_20->NAXH,,0x1F9006B8,,
SPU2->CORE_1->VOICE_20->NAXL,,0x1F9006BA,,
SPU2->CORE_1->VOICE_21->SSAH,,0x1F9006BC,,
SPU2->CORE_1->VOICE_21->SSAL,,0x1F9006BE,,
SPU2->CORE_1->VOICE_21->LSAXH,,0x1F9006C0,,
SPU2->CORE_1->VOICE_21->LSAXL,,0x1F9006C2,,
SPU2->CORE_1->VOICE_21->NAXH,,0x1F9006C4,,
SPU2->CORE_1->VOICE_21->NAXL,,0x1F9006C6,,
SPU2->CORE_1->VOICE_22->SSAH,,0x1F9006C8,,
SPU2->CORE_1->VOICE_22->SSAL,,0x1F9006CA,,
SPU2->CORE_1->VOICE_22->LSAXH,,0x1F9006CC,,
SPU2->CORE_1->VOICE_22->LSAXL,,0x1F9006CE,,
SPU2->CORE_1->VOICE_22->NAXH,,0x1F9006D0,,
SPU2->CORE_1->VOICE_22->NAXL,,0x1F9006D2,,
SPU2->CORE_1->VOICE_23->SSAH,,0x1F9006D4,,
SPU2->CORE_1->VOICE_23->SSAL,,0x1F9006D6,,
SPU2->CORE_1->VOICE_23->LSAXH,,0x1F9006D8,,
SPU2->CORE_1->VOICE_23->LSAXL,,0x1F9006DA,,
SPU2->CORE_1->VOICE_23->NAXH,,0x1F9006DC,,
SPU2->CORE_1->VOICE_23->NAXL,,0x1F9006DE,,
SPU2->CORE_1->ESAH,,0x1F9006E0,,
SPU2->CORE_1->ESAL,,0x1F9006E2,,
SPU2->CORE_1->APF1_SIZEH,,0x1F9006E4,,
SPU2->CORE_1->APF1_SIZEL,,0x1F9006E6,,
SPU2->CORE_1->APF2_SIZEH,,0x1F9006E8,,
SPU2->CORE_1->APF2_SIZEL,,0x1F9006EA,,
SPU2->CORE_1->SAME_L_DSTH,,0x1F9006EC,,
SPU2->CORE_1->SAME_L_DSTL,,0x1F9006EE,,
SPU2->CORE_1->SAME_R_DSTH,,0x1F9006F0,,
SPU2->CORE_1->SAME_R_DSTL,,0x1F9006F2,,
SPU2->CORE_1->COMB1_L_SRCH,,0x1F9006F4,,
SPU2->CORE_1->COMB1_L_SRCL,,0x1F9006F6,,
SPU2->CORE_1->COMB1_R_SRCH,,0x1F9006F8,,
SPU2->CORE_1->COMB1_R_SRCL,,0x1F9006FA,,
SPU2->CORE_1->COMB2_L_SRCH,,0x1F9006FC,,
SPU2->CORE_1->COMB2_L_SRCL,,0x1F9006FE,,
SPU2->CORE_1->COMB2_R_SRCH,,0x1F900700,,
SPU2->CORE_1->COMB2_R_SRCL,,0x1F900702,,
SPU2->CORE_1->SAME_L_SRCH,,0x1F900704,,
SPU2->CORE_1->SAME_L_SRCL,,0x1F900706,,
SPU2->CORE_1->SAME_R_SRCH,,0x1F900708,,
SPU2->CORE_1->SAME_R_SRCL,,0x1F90070A,,
SPU2->CORE_1->DIFF_L_DSTH,,0x1F90070C,,
SPU2->CORE_1->DIFF_L_DSTL,,0x1F90070E,,
SPU2->CORE_1->DIFF_R_DSTH,,0x1F900710,,
SPU2->CORE_1->DIFF_R_DSTL,,0x1F900712,,
SPU2->CORE_1->COMB3_L_SRCH,,0x1F900714,,
SPU2->CORE_1->COMB3_L_SRCL,,0x1F900716,,
SPU2->CORE_1->COMB3_R_SRCH,,0x1F900718,,
SPU2->CORE_1->COMB3_R_SRCL,,0x1F90071A,,
SPU2->CORE_1->COMB4_L_SRCH,,0x1F90071C,,
SPU2->CORE_1->COMB4_L_SRCL,,0x1F90071E,,
SPU2->CORE_1->COMB4_R_SRCH,,0x1F900720,,
SPU2->CORE_1->COMB4_R_SRCL,,0x1F900722,,
SPU2->CORE_1->DIFF_L_SRCH,,0x1F900724,,
SPU2->CORE_1->DIFF_L_SRCL,,0x1F900726,,
SPU2->CORE_1->DIFF_R_SRCH,,0x1F900728,,
SPU2->CORE_1->DIFF_R_SRCL,,0x1F90072A,,
SPU2->CORE_1->APF1_L_DSTH,,0x1F90072C,,
SPU2->CORE_1->APF1_L_DSTL,,0x1F90072E,,
SPU2->CORE_1->APF1_R_DSTH,,0x1F900730,,
SPU2->CORE_1->APF1_R_DSTL,,0x1F900732,,
SPU2->CORE_1->APF2_L_DSTH,,0x1F900734,,
SPU2->CORE_1->APF2_L_DSTL,,0x1F900736,,
SPU2->CORE_1->APF2_R_DSTH,,0x1F900738,,
SPU2->CORE_1->APF2_R_DSTL,,0x1F90073A,,
SPU2->CORE_1->EEAH,,0x1F90073C,,
SPU2->CORE_1->EEAL,,0x1F90073E,,
SPU2->CORE_1->ENDX0,,0x1F900740,,
SPU2->CORE_1->ENDX1,,0x1F900742,,
SPU2->CORE_1->STATX,,0x1F900744,,
SPU2->CORE_0->MVOLL,,0x1F900760,,
SPU2->CORE_0->MVOLR,,0x1F900762,,
SPU2->CORE_0->EVOLL,,0x1F900764,,
SPU2->CORE_0->EVOLR,,0x1F900766,,
SPU2->CORE_0->AVOLL,,0x1F900768,,
SPU2->CORE_0->AVOLR,,0x1F90076A,,
SPU2->CORE_0->BVOLL,,0x1F90076C,,
SPU2->CORE_0->BVOLR,,0x1F90076E,,
SPU2->CORE_0->MVOLXL,,0x1F900770,,
SPU2->CORE_0->MVOLXR,,0x1F900772,,
SPU2->CORE_0->IIR_VOL,,0x1F900774,,
SPU2->CORE_0->COMB1_VOL,,0x1F900776,,
SPU2->CORE_0->COMB2_VOL,,0x1F900778,,
SPU2->CORE_0->COMB3_VOL,,0x1F90077A,,
SPU2->CORE_0->COMB4_VOL,,0x1F90077C,,
SPU2->CORE_0->WALL_VOL,,0x1F90077E,,
SPU2->CORE_0->APF1_VOL,,0x1F900780,,
SPU2->CORE_0->APF2_VOL,,0x1F900782,,
SPU2->CORE_0->IN_COEF_L,,0x1F900784,,
SPU2->CORE_0->IN_COEF_R,,0x1F900786,,
SPU2->CORE_1->MVOLL,,0x1F900788,,
SPU2->CORE_1->MVOLR,,0x1F90078A,,
SPU2->CORE_1->EVOLL,,0x1F90078C,,
SPU2->CORE_1->EVOLR,,0x1F90078E,,
SPU2->CORE_1->AVOLL,,0x1F900790,,
SPU2->CORE_1->AVOLR,,0x1F900792,,
SPU2->CORE_1->BVOLL,,0x1F900794,,
SPU2->CORE_1->BVOLR,,0x1F900796,,
SPU2->CORE_1->MVOLXL,,0x1F900798,,
SPU2->CORE_1->MVOLXR,,0x1F90079A,,
SPU2->CORE_1->IIR_VOL,,0x1F90079C,,
SPU2->CORE_1->COMB1_VOL,,0x1F90079E,,
SPU2->CORE_1->COMB2_VOL,,0x1F9007A0,,
SPU2->CORE_1->COMB3_VOL,,0x1F9007A2,,
SPU2->CORE_1->COMB4_VOL,,0x1F9007A4,,
SPU2->CORE_1->WALL_VOL,,0x1F9007A6,,
SPU2->CORE_1->APF1_VOL,,0x1F9007A8,,
SPU2->CORE_1->APF2_VOL,,0x1F9007AA,,
SPU2->CORE_1->IN_COEF_L,,0x1F9007AC,,
SPU2->CORE_1->IN_COEF_R,,0x1F9007AE,,
SPU2->SPDIF_OUT,,0x1F9007C0,,
SPU2->SPDIF_IRQINFO,,0x1F9007C2,,
SPU2->SPDIF_07C4,,0x1F9007C4,,
SPU2->SPDIF_MODE,,0x1F9007C6,,
SPU2->SPDIF_MEDIA,,0x1F9007C8,,
SPU2->SPDIF_07CA,,0x1F9007CA,,
SPU2->SPDIF_PROTECT,,0x1F9007CC,,
IOP->Timers->TIMER_0->COUNT,,0x1F801100,,
IOP->Timers->TIMER_0->MODE,,0x1F801104,,
IOP->Timers->TIMER_0->COMP,,0x1F801108,,
IOP->Timers->TIMER_1->COUNT,,0x1F801110,,
IOP->Timers->TIMER_1->MODE,,0x1F801114,,
IOP->Timers->TIMER_1->COMP,,0x1F801118,,
IOP->Timers->TIMER_2->COUNT,,0x1F801120,,
IOP->Timers->TIMER_2->MODE,,0x1F801124,,
IOP->Timers->TIMER_2->COMP,,0x1F801128,,
IOP->Timers->TIMER_3->COUNT,,0x1F801480,,
IOP->Timers->TIMER_3->MODE,,0x1F801484,,
IOP->Timers->TIMER_3->COMP,,0x1F801488,,
IOP->Timers->TIMER_4->COUNT,,0x1F801490,,
IOP->Timers->TIMER_4->MODE,,0x1F801494,,
IOP->Timers->TIMER_4->COMP,,0x1F801498,,
IOP->Timers->TIMER_5->COUNT,,0x1F8014A0,,
IOP->Timers->TIMER_5->MODE,,0x1F8014A4,,
IOP->Timers->TIMER_5->COMP,,0x1F8014A8,,
IOP->ParallelPort,,0x1F000000,,
